Text,True_Label,Ensemble_Prediction
عاشق شدن لذت بخشه ولی تا حالا با تمام وجودت به یه نفر اعتماد کردی به نظرم بالاتر از عشقه,0,0
جای اینکه لباس بپوشه داره بازی میکنه میگه دستمال مرطوبمو ازم نگیر گفتم اگه لباس بپوشی کاریت ندارم میگه اگه لخت باشم کاریم داری خودش میدونه درهرحال نمیتونم کاریش داشتهباشم,0,0
چه چیزهایی یه جون به جونهاتون اضافه میکنه خودم امروز از سس روی اکبر جوجه یه جون اضافه گرفتم,0,0
این دفعه دیگه خوابهام یه دریچهی جدید رو به روم باز کردن خواب دیدم دوست مامانم اومده گفته من میتونم ببرمتون مریخ و همهمون رو با سفینه برده مریخ ولی چون من و خواهرم نمیخواستیم با مامان و بابام زندگی کنیم برگشتیم زمین و توی انگلستان فرود اومدیم,0,0
ما یک همکار داریم توی شرکت که توی یه تیمی یه نرم افزار نوشته صرفا برای پرداخت قبوض آب توی رزومه اش نوشته یکپارچه سازی سامانه قبوض آب کشور یاد اون بنده خدا میفتم که دربان بود و میگفت مسئول کنترل عبور و مرور هستم,0,0
ما به خوشگلها میگیم خوشگلی برای زشتها هم توضیح میدیم که قیافه اهمیتی نداره و نباید ملاک قضاوت انسان باشه,0,0
دختر خالم رفته از ازمون فرهنگیان انصراف بده طرف گفته اولش بنویس بسمه تعالی اونم نوشته بسمی تعالی,0,1
یه ماست موسیر درست میکنی تا ۵۰ روز بوش تو چاک و درزهای خونه می مونه,0,0
نمیدونم این یه مشکله یا نه ولی تو همه ی آدما دنبال خوبی میگردم واسم مهم نیست ازشون چه قدر بد بگن همیشه چشمم دنبال خوبی هاشونه,0,0
نباید فدای همچین امامی شد امام حی و حاضری که درست یه قدم مونده به سقوط تو دره تاریک ناامیدی دست بندهشو میگیره و روحشو از نو احیاء میکنه,0,1
پرسپولیس جمعه به دوشنبه پرواز میکنه سه شنبه در دوشنبه بازی داره چهارشنبه از دوشنبه برمیگرده,0,0
الان که اینجاییم فردارو ول کن و یادمون میره ما زمانو به کل مگه چند شبو داریم ما این شبارو بشمر ماه تو آسمون رو ابرا بشینو تو سرما تو بغلم کلافه شی میزنم آتیش برات بسوزیم پروانه شیم وقتی امشبو داریم میخوایم فردا که چی,0,1
سریال مانی هایست سریال قشنگیه ولی تویی که میخوای تازه ببینیش فقط تا فصل دو ببین واسه خودت میگم,0,0
پشت تلفن براش داستانهای قصههای من و بابام میخوندم و اونم گوش میداد,0,0
آقا یه سوال پادردی یعنی چی مادرجونم به بابام گفت پا دردی شدم بابام خندید گفت بگو پام درد میکنه پادردی معنی بد میده,0,0
اتفاقا باید خوشحال بود از اینکه طبقه متوسط ایرانی که قبلا نسبت به امنیت و قدرت برون مرزی بی توجه بودند امروز برای این مهم از نظام مطالبهگری میکنند این طبقه باید نسبت خود بااین مقوله حیاتی دولت_ملت مشخص کندهمانطور که قبلادر مورد مولفه اساسی آزادیهای سیاسی ومدنی بیان کرده بود,0,0
اندیشهها واقعیت دارند واژهها واقعیاند هرچه انسانی باشدواقعیاست و گاه ما پیش از وقوع حادثهای از آن باخبر میشویم ولو اینکه از پیشبینی خود آگاه نباشیم ما در زمان حال بهسر میبریم ولی آینده را هر لحظه در درون خود داریم,0,0
انقد خوب باشین كه اگه بهتون گفتن ایشالله یكی گیرت بیاد عین خودت واستون دعای خیر باشه نه نفرین,0,0
برای رفتن به زیارت سیـدالشهـدا باید به آب و آتش بزنیم نه اینکه بشینیم و بگیم حتما قسمت نبود حق با علیست,0,0
میدونستید قات اسم یه نوع گیاه مخدره و تاثیر قات زدن یک جورهایی شبیه به مصرف ماریجواناست,0,0
مجاهد ممرزبندی بین استثمار شونده و استثمار کننده محمد آقا ججهاد و جدیت در راه برگزیده شده الفآگاهی و انتخاب استقرار حق و عدالت ههدایت نسل بی امیدهویت بخشیدن به انسان معترض ددست یازیدن به سرچشمه زلال عقیده درس آزادگیدین را بدرستی و راستی شناختن بر مبارک,0,0
مامانم تو هفتهی گذشته دو بار ازم پرسید مطمئنی استریتی حالا چی فن گرلیام برای جنوی و کلانی و نیکی رو دیده,0,0
یادتونه توی روز شیشم ماه ژانویع سال ۲۰۱۹ توی مراسم گلدن دیسک اواردز پسرا داشتن اهنگ ایدل و اجرا میکردنبعد اجرا انقدری سنگین و قوی بود که کل استیج داشت میلرزید جوری که اونایی که جلو نشسته بودن فک کردن زلزله امده و محکم صندلی و نگه داشته بودن میتونین توی یویتوب ببینین,0,0
زمان میگذره ما سوارشیم وقتی همو داریم چرا باید تنها بشیم هستیم کنار هم امشبو باز تو بگو بمونیم پس منتظر فردا که چی,0,0
از وقتی بیدار شدم سالار عقیلی داره تو مغزم کنسرت اجرا میکنه وطنم ای شکوه پا بر جا رو میخونه,0,0
شما هم براتون پیش میاد محو کنم رو پیدا نمیکنم میگم بابا محو کن من رو ندیدی میفرمان نه ه منعقد نشده محو کن پیدا میشه بابا کشسرم نیسبابا من ندیدم و پیدا میشه خلاصه فقط منتظرن من بگم باباااااا,0,0
اینکه میگید طرفدار احمد مسعود نبودن به معنی طرفدار طالبان بودنه مثل اینه که بگی اگه طرفدار جمهوریخواهها نیستی پس دموکراتی,0,0
شما اگه سه و نیم داشته باشین ی تومنشو میدین طلا ی چیز خیلی سبک مثلا یا میرین دو تیکه لباس میخرین,0,0
آیا دهه هفتادی یا شصتیی پیدا میشه که ترکیب هایده پیکان سفید گرمای ۴۰ درجه رو تجربه نکرده باشه,0,0
کدوم سوال تو خونتون بیشتر شنیده میشه 1 این تلویزیون بی صاحاب واسه کی روشنه 2 چی از جون این یخچال بدبخت میخوای 3 کی لامپ دستشویی رو روشن گذاشته 4 کی دمپایی دستشویی رو خیس کرده 5 اینموقع شب با کی حرف میزنی 6 چشمات در نیومد پای این کامپیوتر کوفتی,0,1
فک کنم مامان بابای من اسم دو تا پسراشونو از احمد مسعود یا پدرش احمد شاه مسعود ایده گرفتناین دو اسم هیچ ربطی به هم نداره در حالت عادی,0,0
یاری که تحمل نکند یار نباشد سعدی در حال گول زدن طرف برای گرفتن مجوز آنال,0,0
این دوران کرونا تو سلبریتی خارجیا واقعا ثابت کرد که اینا اهل تشکیل خانواده بودن ولی وقت نداشتن واقعا,0,0
آلبوم اشتباه خوب یک شاهکار کامله تازه فهمیدم که با اینکه ۱۶ ترک یا یک ترک بزرگه ولی تمام موضوعات هیپ هاپ رو داخل خودش داره و این است استعداد بهرام,0,0
امنیت اعتماد سلامت پویایی و نشاط ثمره ی از تلاشهای بی شایبه شما حماسه ساز پیروز وسنگردار همیشه بیدار که سرافرازانه راه قسط و امنیت درسایه ی تلاش شما طلوع می کند مهدی _ ازمون,0,0
یه پسره فالوم کرده کلا یه هایلایت برای ماشینش داره اسم ماشینشم گذاشته قندی ماشین چیه ۲۰۶,0,0
دانستن حقیقت ها بزرگترین لذت زنده گی بشر است و باورمندی به خرافات بزرگترین ارامش یک نادان,0,0
جدی اونایی که صبح تا شب چشم رنگی ها رو ستایش می کنن تا حالا چشم زیبای سیاه ندیدن اگه ببینن نظرشون عوض میشه,0,0
واسهشون معلم ورزش جدید اومده بعد ویدیو کنفرانس گذاشته با والدین آشنا شه خودمو معرفی کردم میگه عه تو مادر فلانی امروز ساعت ورزش نمره کم گرفت کلی باهام بحث کرد آخرش گفت اوکی الان هردومون خستهایم بزار فردا اول وقت میام دفترت راجع به نمرهام حرف بزنیم اینو وارد نکن برام,0,0
امروز صبح میخواستم آشغالای ماشینو بندازم توی سطل آشغالاز این چرخدارا به پاکبان گفتم شرمنده یه لحظه صبر کن اینا رو بندازم توی گاری بهم گفت این حرفو نزن رهبرت شرمنده باشه روزمو ساخت,0,0
آرایشگرم میگه چه جوری در این حالت میگیری میخوابی به راحتی من هر جا احساس راحتی کنم میخوابم,0,0
یه فیچری دارم که میتونم بعضی چیزا رو تا مدتهای طولانی تو قلبم نگه دارم و به زبون نیارم ازین فیچر راضیم و خیلی جاها به آرامشم کمک کرده جدیدا هم یکی ازون اتفاقات خوشحال کننده افتاده که توی همین دستهبندیه,0,0
نوبت منه فخر بفروشم سربسته بگم کتاب کارهامون چاپ شده و از اینکه اسمم تو کتابی هست که مقدمهش رو یکی از بزرگان بسیار مورد علاقهم نوشته دارم بال درمیارم,0,0
این مجازی هایی که حواسشون به حال روزت هست از صدتا واقعی بیشتر میارزن ᅟ,0,0
دوس پسرمصب زنگ زده میگه خواب دیدم نشستیمرو مبل داریم فیلم میبینیم بعد دختر کوچولومون که تازه راه رفتن یاد گرفته تاتی تاتی با لاستیکیش میاد جلومون مشتشو باز میکنه موهای سگمون تو دستشه که کنده و سگمون میاد ما و اونو پوکر نگاه میکنه خب نمیرم من برای خودش و این خواباش,0,0
یه هفته تنها بودم به امید اینکه هر خلافی دوس دارم بکنم الان از تو غار اومدم بیرون با ادعای پیامبری,0,0
میخام یه تیکه زمین بخرم مفت بفروشم تا بچه هام یه چیزی برای تعریف کردن واسه نوه هام داشته باشن,0,0
در سالهای اخیر شاهد تجهیز بیش از ۸۰ آزمایشگاه نانو به جدیدترین فناوریها کمک شایانی در پیشرفت فناوری نانو ایران کرده تا جایی که ایران را در رتبه چهارم کشورهای پیشرو صنعت نانو قرار داده است,0,0
عدالتخواهی وقتی به ثمر میرسد که ابعاد عدل را شناخت ارکان عدل را رصد ابزار اقامه عدل را بدست آورد عوامل اقامه عدل را به کار برد,0,0
چند روزی هست مشغول مطالعه کتاب فرستاده خاطرات و تحلیل های زلمای خلیلزاد نماینده ویژه آمریکا در امور افغانستان هستم تحولات افغانستان بیشتر از اینکه نیاز به جو رسانه ای داشته باشه نیاز به مطالعه و پژوهش داره تا متوجه بشیم چه مسیری در این دو سه دهه طی شده و شرایط فعلی چیست,0,0
توصیهی دلسوزانه به همه دوستایی که ساس شدن بعد از ایمیل زدن و از ساس در اومدن توییت نزنید هر چی ریپلای زدی واسه هشتگها رو پاک کنید و چند روز فعالیت نکنید اکانت تون درست میشه,0,0
سربازیام سربازیهای قدیم انگار طرف ۲سال مرده بود الان یه تک پا میرن میزنن تو گوش فرمانده شب میان خونه کنار خونواده هندونه میزنن,0,0
محبوبات از مکروهات جدا نیست محبوب بیمکروه محال است چون محبوب زوال مکروه استشادی زوال غم است و زوال غم بیغم محال است,0,1
بهشت فقط در صورتی خوش می گذره که یه تشت تخمه بذارن جلوت بشینی با دوستات غیبت کنی,0,0
یکی از پوئنای آدم رک اینه ک از رک بودنت ناراحت نمیشه تو میگی اون میگه تهشم باهم میزنین زیر خنده,0,0
امام علی علیه السلام می فرمایند كل مؤجل يتعلل بالتسويف اهل دنيا هر چيز مدت داري را به امروز و فردا كردن بهانه جويي كنند و به تأخير اندازند غررالحکم,0,0
من متاسفانه يا خوشبختانه هنوزم كه هنوزه به جوك هاي سعيد اسپانيايي بلده ميخندم خيلي بامزه ست,0,0
عملیاتی شدن اهداف و سیاستهای توسعه محور شرق استانهای محروم شرقی کشور را از انزوای اقتصادی و محرومیت محیطی خارج خواهد کرد,0,0
بعد این پروژه یه قرارداد میلیاردی با دکتر مینویسم برای باز طراحی rd و واگن عقبش,0,0
طولی نمیکشه از راه افغانستانم بشه بری کربلا حال جهان تهی از آمریکا مثل حال خوردن پپسی کولا بعد از کباب برگه,0,0
دیدی میخوای گریه کنی انگار یه سد گذاشتن وسط گلوت اون هیچی نیست فقد تیروئید داری برو دکتر تلخم خودتونید,0,0
من گره خواهم زد چشمان را با خورشید دل ها را با عشق و سایه ها را با آب,0,0
پسرها از دخترهای باهوش خوششون نمیاد معادل دخترها از پسرهای لاشی خوششون میاد هستهیچکدام اساس واقعی نداره و غلط هستند,0,0
ایران به رغم درک این واقعیت که مذاکرات فیمابین این دو کشور در بهبود شرایط خاورمیانه موثر خواهد بود در نهایت موفق به بهبود رابطهشان نخواهند شد چرا که عربستان سعودی به خوبی میداند که کمتر شدن تنشها در نهایت میتواند دستاوردهای ایران را در منطقه تقویت کند و این چیزی نیست که,0,0
ما باید کنار عشقمان بایستیم و کمکش کنیم که به چیزی که می خواهد برسد نه چیزی که ما می خواهیم و درست می دانیم,0,0
سجاد یه اسکراب و کلاهی برام گرفت که الله الله خیلی زیباست خیییلیییی به زودی ازش رونمایی میکنم,0,0
امروز به طور اتفاقی چشمم خورد به لوح تقدیرای دوران دبستانم و کلی خاطره واسم زنده شد,0,0
اين هفته هر روز صبح پاشدم و رفتم دنبال كارهام بايد از خودم تقدير و تشكر به عمل بيارم,0,0
ماموران نیروی انتظامی رهروان راه عدالت و دلیر مردان بیداری و هوشیاری را با استقامت و ایمان پیوند زدند و تمام وقت به کار بهشتی پاسداری از ارزش های اسلام و انقلاب و حفظ امنیت تداوم می بخشند,0,0
اونقدرى كه اين وكيل مهاجرته پيگير و نگران مهاجرتمه بفكر وضعيتمه و هر صب پيغام ميده كه خود من نصف ايشون نگران و بفكر نيستم شل كن عزيز من,0,1
قسمت لایکای اسپاتیفای من اینطوریه که یه دفعه از آهنگ دلکم ناهید میره روی قطعهی لاکریموسای گروه کر کینگز کالج,0,0
حیات چهل و شش ساله نویسنده پژوهشگر و داستاننویس سیاسی معاصر نموداری از یک ظهور نمادین روشنفکری مستقل دهه چهل ایران است,0,0
اخبار صدا و سیما دوباره شده اینکه به به چقدر همه چی عالیه و خدا رو شکر مردم چقدر از همه چی راضین,0,0
جای یك چیز را در زندگیتان عوض كنید تا زندگیتان زیبا شود بجای ترس از خدا عشق به خدارا جایگزین كنید سلام روزتون پراز عشق خدا,0,0
اصولا اکثرا به مامانامون گفتیم ک میشه ولم کنی اونام گفتن ولت کردم ک اینجوری شدی,0,0
میدونستید اراک شهری بود شاه دوست اصلا شلوغ نشد و اواخر بهمن مجسمه شاه رو کشیدن پایین,0,0
اگه یه نفر ازتون بخواد مبلغ قابل توجهی معادل یک ماه حقوقتون بهش قرض بدین میدین پیشفرض چندساله همدیگرو میشناسین ولی نزدیک نیستین پیشفرض۲ اون مبلغو تو پساندازتون دارین و برنامهای هم واسه استفادهاش در آینده نزدیک ندارین,0,0
مجوزی برای فروش بلیت زمینی سفرهای اربعین صادر نشده است مدیر کل دفتر حمل و نقل مسافری سازمان راهداری تا این لحظه مجوزی برای فروش بلیت اتوبوس و تردد از مرزهای چهارگانه زمینی برای ایام صادر نشده است مردم فریب تبلیغات تورهای زمینی را نخورند,0,0
امروز نیرو انتظامی و خدمت مردم در کنار مردم و پشتیبان آنان استو آحاد مردم نیز به این نیرو افتخار میکنند و به آن اعتماد دارند,0,0
در جهان مرد عمل باش و علی را بشناس که ترازوی عمل کفه و میزان علیست,0,0
امروز بعد یک هفته ترک دوباره پر کافئین رو شروع کردم ترک کردم ببینم چه فرقی داره نخوردنش ولی چیز خاصی نشد انگیزه ترک موقتم از اول میخوردم و همین یه مدلم همیشه میخوردم ترک کردم ببینم اگر یهو این فروشگاه دیگه کار نکنه چه بلایی قراره سرم بیاد,0,0
میگن پیامبر زبان زد خاص و عام بود در بین خواص بیشتر از همه فاطمه و در بین عوام بیشتر دحیه کلبی رو زبان میزد تا آموزههای دینی دیگر بدرود,0,0
اینستاگرام و باز میکنم انگار اومدم تو باشگاه همه سخت در حال تمریناستوریا هم که سرشار از بوی عرق,0,0
الان که مشغول خوردن قسمت دوم هستم احساس میکنم قسمت اول رو با کاغذش خوردم,0,0
اگه bts run تا الان انقد طولانی شده فقط واسه اینه که بگن اون جونگکوک جذابی که تو اجراها و تبلیغاتا میبینین یه پسریه که کیوت بودنشم حد و اندازه نداره منم ترک خوردم,0,0
چرا این براندازا مثل بچه دبستانیا فحش میدن فحشی خوبه ک حرف رکیک توش نداشته باشه ولی طرفو بسوزونه ک بعدشم بتونی بگی من ک فحش ندادم,0,1
به اینکه بری خونه آشناها و فامیلا میگن صله رحم به اینکه بری دم درشون و داخل نری میگن صله دهانه رحم,0,0
أحبتی أمرونی بترک ذکراه لقد أطعت ولکن حبه آب ترجمه دوستانم مرا به ترک یاد او امر کردند و من تبعیت کردم ولی دوستی او از این اطاعت امتناع می کند,0,0
با دين يا بدون دين انسان هاى خوب كارهای خوب انجام می دهند و انسانهاى بد كارهاى بد اما براى اينكه انسان با ظاهر خوب كارهاى بد كند قطعا به نياز دارد,0,0
از این هفته غذای درمانی رویال توی پت شاپ اوردم پت شاپ رو کم کم دارم بزرگش میکنم و میتونم به گربه های بیشتری کمک کنم,0,0
به روزهای زیبای پاییزی نزدیک میشیم حالا یکی خوشش میاد از این فصل یکی خوشش نمیاد دعوا نداریم که,0,0
با مرور مواضع می توان چنین نتیجه گرفت که تایید را منوط به شروطی کرده که از آن جمله می توان به تشکیل دولت فراگیر ملی باز نگه داشتن مرزها مدیریت تعمیق همکاری و ضد و همکاری در مبارزه با اشاره کرد,0,0
اسنپ هرروز کد هدیه اسنپ بار رایگان میده دارم فکر میکنم چنتا از سفرهام رو پشت وانت بشینم فکر نکنم بد بگذره,0,0
وسط اینهمه شلوغی کار نشستیم با همکارا دور میز مدیریت در حضور مدیریت کوئیز اف کینگز بازی میکنیم,0,0
کیه که سر ظهررر یه روسری ساتن زیر و یه شال پشمی روش سر میکنه میره بیرون من,0,0
هرچی چپ و چلمنگه جذب محسن نامجو میشه بنظرم یه نامجوچک میتونه خیلی مسائل رو حل کنه,0,0
شهید سروان مهدی آزمون متولد شهر صیدون دو فرزند دختر دارد و از نیروهای جوان پلیس آبادان بود,0,0
آرزوی همیشگی انسان ها دنیایی سراسرصلح و آرامش بوده است و امثال با ایثار و از خودگذشتگی این آرامش را برایمان رقم می زنند,0,0
حالا که کم کم پاییز داره میاد من پیشنهادم به دوستانم اینه از استانبول مستقیم پرواز کنین به قشم الکی پول دو تا بلیط ندین,0,0
وقتی من خوابم بهم پیام ندین چون پرت و پلا جواب میدم مثلا در جواب احوال پرسی میگم خداروشکر,0,0
فکر اینکه رستاک پاییز امسالو با یه آلبوم استارت بزنه قلبمو پروانهای میکنه تولوخدااا,0,0
کارل اتو آپل فیلسوف معاصر آلمانی در بررسیهای خود بر روی زبانهای باستانی به این باور رسبده بود که در گذشته انسانها برای بیان دو امر و پدیدهی متضاد از یک لغت مشترک استفاده میکردند برای مثال سرد و گرم یا بزرگ و کوچک یا به لحاظ لفطی از هم جدا نبودند,0,0
داشتم فک میکردم که چقدر دلم یه گارد جدید میخواد واسه گوشیم که یهو به خودم اومدم دیدم نههه من دلم کلن یه گوشی جدید میخواد,0,0
کلا در برخورد با اتفاقات زندگیم واطرافم چهار حالتم ۱به من ربطی نداره ۲به من ربطی نداره ۳ به من ربطی نداره ۴ودف,0,0
دیروز و در حالی که همه ی ما سرگرم کارهای روزمره بودیم دلاور مرد نیروی انتظامی در درگیری بل اشرار به درجه رفیع شهادت نائل آمد,0,0
بگو دانشجوی علوم پزشکی هستی بدون اینکه بگی دانشجوی علوم پزشکی هستی امتحان ۱۲ مهر حضوریه,0,0
ساعت هشت توی خواب و بیداری ویدیو دنس و دیدم الان دوباره رفتم دیدم چقد همه چیز عوض شده بود,0,0
قیمت خودروهای سایپا و ایران خودرو قیمت خودرو در بازار امروز پنجشنبه هجدهم شهریور تغییر قابل توجهی به ثبت نرسانده و مدلهای داخلی در حد یکی دو میلیون تومان افزایش یا کاهش قیمت دارند سمند پژو ۲۰۶ تیپ دو و تیبا صندوقدار امروز با افزایش یک میلیون تومانی معامله میشوند و در,0,0
آقای کارن همایونفر ایکاش بدونید چقدر کارهام داره با هنر شما پیش میره امان از تک به تک موسیقی های شما امروز موسيقي فیلم هیچ و امان از کمانچه اش,0,0
دولت الکترونیک اموزش مهارت های فن تمیز کردن برای تمام مغازه دار ها هر کی نمایندگی سایت رو می خواد باید امتحان مهارت بده در کل شهر چرا همه راه بیفتن بیان پاساژ تک برای یک تمیز کردن فن مرتب از کل شهر می دونی چند لبتاب تمام مهارت هات رو به عنوان جریه در دولت الکترونیک باید یاد بدی,0,1
از زمان شیوع کرونا نیت واقفان به سوی وقف در حوزه درمان بیشتر شده و در این خصوص وقفیاتی نیز داشته اند,0,0
نماز جمعه میتواند حلال و راهگشای مشکلات حکومت اسلامی باشدالبته اگر ائمه جماعات انقلابی و مردمی را به اسم تدبیر مصلحت سنجی و بدون هیچ توضیحی حذف نکنند,0,0
الان وزیر آموزش طالبان زنگ میزنه به محسن رضایی میپرسه داداش تون مدرک دکترا رو از کجا گرفتی,0,0
دانشکده هنر همراه با تفکیک زن و مرد ندیده بودیم که دیدیم مثلا دانشکده هنرهای زیبای پسران یزد,0,0
درحضورخواهرمریم عزیزدرحضورشورای مرکزی وبرادران مجاهدباسوگندبه قرآن مجیدباتعظیم به پرچم ایران وآرم سرخ فام سازمان بایادقهرمانان مجاهددردهه۶۰واشرف وموسیسربداران۶۷وجاودانه فروغهای آزادی شهیدان اشرف ولیبرتی وجانباختگان آبان۹۸ازتصمیم مجاهدین درتمدیدمسئولیتم پیروی میکنم,0,0
بسم الله الرحمن الرحیم این علائم عاشقی چیه بدن من بروز میده هی بغل میخواد ولی بغل هیشکیو نمیخوادجنی شدم رفت به این گوه میگن skin hunger اگه اشتباه نکنم به هرحال توییت از درفتا درومده و قدیمیه,0,0
پا برجا ماندن کشور توسط همین سبز پوشان هست که دلسوزانه وغریبان برای این کشور دفاع می کنند وجانشان را از دست می دهند خدا قوت ای سبز پوشان وطن مهدی_ ازمون,0,0
دوستان توجه بفرمایید به یک اقا نیاز داریم که بتونن با لهجه خوزستانی صحبت کنند برای خوندن یه متن کوتاه لطفا بچه ها این توییت رو ریت بفرمایین ایشالا تو شادیاتون جبران کنم,0,0
کاش دو تا اسپرسو ماشین داشتیم وقتی یکیش باید رسوب زدایی میشد اون یکی در دسترس بود,0,1
یادم بندازید مخیکو هم باید برم یه بار دیگه آلارم نمیذارم به امید یادآوری شما,0,0
اصولا امور جنگی طوری برنامه ریزی شده است که هرگونه مازادی را پس از رفع نیازهای اولیه جامعه ببلعد,0,0
ولی من اگه مامان شدم کاری نمیکنم دخترم هرجوری شده به چیزایی که من بهشون فکر میکنم فکر کنه,0,0
۷۰درصدنقدینگی کشوردر ۲دهه اخیرازمحل افزایش ۳برابری ضریب فزاینده پولی قدرت خلق نقدینگی توسط بانکها و اضافه برداشت بانکها بهویژه بانکهاخصوصی ازمنابع بانک مرکزی ایجاد شده است مطالعات ایران پن بانکهای خصوصی ینی همین بانکهایی که بعضی ادارات مثل شهرداری وغیره تاسیس کردند,0,0
کاش به مناسبت برنده شدن سوتین یه دوست پسر هم باهاش میومد من استفاده بهتری ازش میکردم,0,0
کچل کردن تو ما پسرا دقیقا مثل چتری زدن شما دخترا میمونههر کدوممون حداقل یکبار امتحان میکنیم و از هر شونصد تا به یک نفر میاد که تازه اونم با مو بلند خوشگل تر عه,0,0
هرچه در زندگیتان وجود دارد بهعلت انتخابی است که در ابتدا کرده اید انتخابها ریشه هر یک از نتایج شما هستند هر انتخاب آغازگر رفتاریست که به مرور زمان به عادت تبدیل میشود,0,0
از امروز توییتهای زیبای عزیزان را ریتوییت خواهم کرد چرا که حرف و گفتار و نشر بعضی از جملات توسط این خوبان انسان را دگرگون میکند امید است اجازهی این کار را پیشاپیش داشته باشمبا تشکر,0,0
آقا من یه سوال خیلی فنی برام پیش اومده سگم مادست و چند ساله که عقیمهرحمش رو در آوردیم اما یه بار قبل عقیم شدن بچهدار شده الان ۶سالشه و مدتیه داره از سینههاش خود به خود شیر میاد داستان چیه لطفا ریتوییت,0,0
گاهی تو ماشین اهنگ میذارم وقتی میرسم خونه انقد خوبه که صبر میکنم تموم شه بعد پیاده میشم,0,0
ولی من تو بالاترین تپه یزد یه دخترپسر دیدم دارن از هم لب میگیرن برگشتم عقب در فلزی رو چند باری زدم متوجه شن رفتم تو دیدم یه گوداله توش مونده استخون ادمای هزارسال به عقبه فانتزی عشق بازی تو قبرستون ندیده بودیم که دیدیم,0,0
محمدمهدی اسماعیلی وزیر ارشاد اعلام کرد که در دوره جدید از ظرفیت جوانان مومن و انقلابی در حوزه جبهه نرم فرهنگی بیشتر استفاده خواهد شد او همچنین گفت وزارت فرهنگ و ارشاد اسلامی تنها وزارتخانه با پسوند اسلامی است اما با این وجود در برخی سالها دچار عقبماندگیهایی شده است,0,0
عزیزان من در یه فرم html نیاز دارم که آیتمهای زیادی برای انتخاب داشته باشه هر آیتم ممکنه تا ۲ زیرشاخه داشته باشه اما نمیدونم باید چه شکلی باشه چی باید سرچ کنم برای دیدن مثالش,0,1
در آخرالزمان ما باید نشاط داشته باشیم نشاط از این بابت که داریم عطر مهدی فاطمه س رو حس میکنیم اللهمعجللولیڪالفرج,0,0
دیروز دختر داییمو دیدم داشت جلو آینه تمرین لبخند زدن و خندیدن میکرد من اگ دهنمو مثل نهنگ باز نکنم و نخندم اصن بهم حال نمیده,0,0
مراجعم امروز بهم یه هدیه خیلی خوشگل داد واسه اینکه تو شرایط سخت کمکش کردم اما خب من این کار وظیفمه و کار خفنی انجام نمیدم ولی بعضیاشون واقعا با حرفهایی که بهم میزنن و یا هدیه هایی که میدن حالمو خوب میکنن,0,0
از مزایای داشتن مادر یوگی اینه که وقتی میره رو حالت پل پسرک ماشینهاش رو از زیر پل رد میکنه و میخنده,0,0
بعضی ها دیر میان ولی وقتی میان کل توییت هایی که نبودن لایک میکنن این خوبه,0,0
اقتدار در مقابل قانون شکنان و جنایتکاران و برخورد همراه با رأفت و ادب با مردم,0,0
توییت جدی هم ک میزنم آخرش یه چیزیا زیرش مینویسید ک از خنده منفجر میشم,0,0
فیلمای توی کانالای تلگرام و چطور میتونم توی adm دانلود کنمکپی لینک هم میزارم دانلود نمیشه,0,0
پول عدد است و اعداد هیچ گاه به پایان نمی رسند اگر پول تو را خوشحال می کند جستجوی تو برای شادمانی هرگز به پایان نخواهد رسید باب مارلی,0,0
آیت نمیتونه بخونههر سری کتاب میگیرم دستم میگه اگه شعره بلند بخون منم بشنوممیشینه کنار دستم براش میخونم گوش میده عشق میکنه,0,0
آقا ندای درونم داره بهم چند روزه پیشنهاد وسوسه برانگیز میده میگه 20 فعلا رو حذف و 34 رو نصب کنم به خاطر 40 به نظرتون حرف ندا رو گوش کنم یا دست رد به سینش بزنم,0,0
من تو این توییتر یکیو از قدیم الایام واقعا دوس داشتم هیچوقتم بهش نگفتمبلاخره همیشه که نباید گفت,0,0
همبن سال 97 من 107 کیلو بودم یه مقدار تو سربازی کم کردم ولی بعدش دوباره تا 97 اومدم بالا اینبار ولی واقعا فرق میکنه همه چیز فعلا تونستم تا 85 بیام پایین ولی هدفم 75 ایناست,0,0
ولی چون همه ی جوانبو می سنجم هیچ وقت از تصمیماتم پشیمون نشدم چون از قبل حتی برای بدترین چیزش خودمو اماده میکنم راضی ام,0,0
بخش عظیمی از آسایش و امنیت جامعه متوجه سبزپوشانی است که جانشان به معنای حقیقی در کف دستانشان پیداست,0,0
گرافیست یه پیج اینستاگرامی خفن که خیلی دوسش دارم شدم و خیلی خوشالم البته داوطلبانست اما با این که پولی نمیدن بازم خوشحالم,0,0
یه لحظه اینترنتم قطع شد توییتر بهم میگه اگه ناراحت نمیشی بعدا توییت رت ارسال کنم داداش این چه حرفیه اصن توییت رو ارسال نکن خدایی ناراحت میشم بار دیگه خواهشی و به صورت معذرت خواهی با من حرف بزنی بیا بوست کنم عشقم,0,0
ولی جدی جدی ۹۹درصد ما ایرانیا دوس داشتیم اهل شیراز باشیم از بس که این شهر و حال و هواشمردم دوس داشتنیش به دل آدم میشینه,0,0
دارم با اپلیکیشن forest درس میخونم و جنگلم اینقدررر قشنگ شده که اصلا نگم براتون,0,0
باارزوی موفیت برات ایمان جان تو کنفرانس پیش رو ایمان جان بعدا چطور میتونیم از جزییاتش باخبر بشیم تودت مارو درجریان بذار,0,0
