text,user1,user2,user3,user4,user5
"پایه ی ساندویچ کثیف خوردن رو پیدا کنید . . . 
رستوران بالا شهر رفتن رو خر هم پایته . . .",0,1,-1,0,0
حالا من که دارم دانلودش میکنم ولی این قسمت جدید ریک اند مورتی رو باید هیاتی همه باهم می‌دیدیم.,0,1,-1,0,0
من هیچوقت به زیبایی جین عادت نمیکنم هردفعه که میبینمش تعجب میکنم که به آدم چجوری میتونه اینقدر قشنگ باشه نه اخه واقعا چجوری؟,0,1,-1,0,0
ولی اینکه اینستا بعد هر استوری که میبینی یه تبلیغ میزاره جلوی نصف سوتایی منو واسه استوریایی‌که نمیخوام ببینم گرفته :&gt;,0,1,-1,0,0
"سایت @tarafdari_com یه چند وقتیه از میونِ فسیلای لُنگابی نظر خواهی میکنه تا تیم منتخب قرن!ایران رو انتخاب کنند...خب طبیعتا اونام رو حساب استقلالی یا پرسپولیسی بودن خودشون نظر میدند.
 ولی اون جامعه ی آماری ای که شما ازش دیتا میگیری اسمش میشه تیم منتخب قرنِ تهران،نه ایران ابلها",0,1,-1,0,1
میگه انگار خودتو احساساتتو کردی تو حباب، اتفاقات رو میبینی میفتن، ولی صداها محو به گوشت میرسن، هیجان ها هم بهت اصابت نمیکنن🚶🏻‍♀️🚶🏻‍♀️,0,1,-1,0,1
دلم تمام لواشک‌ها و تمبرهندی‌ها و آلوچه‌ها و این ترش مُرش‌های دنیا رو می‌خواد…,0,1,-1,0,0
تو این گرما ظرف بستنی و با پیاز داغ پر کردن و گذاشتنش تو فریزر کار درستی نیست,0,1,-1,0,1
یعنی اگه آیدا و اون نباشن من دیگه دلیلی برا گوشی داشتن و از اتاق بیرون رفتن ندارم.,0,1,-1,0,0
"یه حقیقتیو فهمیدم همه کانورسای تو ایران فیکن حتی اونایی که ۱۷۰۰ پولشونه 
همشون از دم فیکن هیچ تفاوتیم با نمونه اصلی ندارن فقط از جنس زیرشون میتونی بفهمی",0,1,-1,0,1
"الحق که به ما درس وفا داد حسین (ع)  هر چیز که داشت بی‌ریا دادحسین (ع)
یعنی که تأملی کنید ای یاران/ آن هستی خود زکف چرا داد حسین (ع)؟
#حب_الحسین_یجمعنا",0,1,-1,0,0
من حرف نمی‌زنم حرف نمی‌زنم حرف نمی‌زنم، یهو یکی یه سؤال ساده می‌پرسه در جوابش تا اندازه‌ی دقیق کفش‌های بابابزرگ بابامم می‌گم.,0,1,-1,0,0
یه طرفم اونقدر شاده که می‌خوام تا فردا صبح برقصم، اما طرف دیگم اونقدر ناراحته که می‌خوام تا فردا صبح بخوابم:)),0,1,-1,0,1
"کربلا نشان داد که با شکیب در عطشی کوتاه، میتوان همیشه ی تاریخ را سیراب کرد 
#حب_الحسین_یجمعنا",0,1,-1,0,0
"زمانی که طرح صیانت از حقوق کاربران ایرانی مطرح می شد سریع عده ای واکنش نشون دادن و شعار آزادی اجتماعی سرمی دادند... ولی چرا در برابر حذف برنامه های ایرانی از گوگل، که تجاوز به استقلال فضای مجازی است سکوت کردند؟؟!! 

#کاپیتولاسیون_مجازی",0,1,-1,0,1
"امام حسین(ع):
سوگند بہ خدا خون من از جوشش باز نمی ایستد تا خداوند مهدی(ع) را برانگیزد.
#حب_الحسین_یجمعنا",0,1,-1,0,0
خب پاییز داره شروع میشه و من میتونم کمد هودی و پیرهن و کاپشنمو باز کنم بالاخره و ازشون استفاده کنم:))),0,1,-1,0,0
"آنکه او ز غمت دلبندد چون من کیست؟
ناز تو بیش از این بهر چیست؟
تو الهه نازی در بزمم بنشین
من تو را وفادارم بیا که جز این،
نباشد هنرم.

خدايى اين آهنگ ميرزه به نود درصد آهنگاى پاپ امروز.",0,1,-1,0,0
دلم می خواد با یکی پاشم برم بیرون. کانتکت هامو که می بینم، همشون دورن و یه شهر دیگه.,0,1,-1,0,1
"بگذر تابستان...
بگذر...
حال من با تو خوب نمی‌شود
پاییز حال مرا بهتر می‌شناسد...

#محمود_دولت‌آبادی",0,1,-1,0,1
"تاریخ در مورد ج.ا خواهد نوشت:
حکومتی بودند که بعد از ظهر ها به شورا مینشستند تا بحرانی برای حل بحرانی بسازند",0,1,-1,0,1
"پسرعموم، خواهرزادش و آرین(داداشم) رو که همسن هستن برده بوده براشون خوراکی بخره نفری یه بسته نبات برداشتن😐😐😐
انگار رفتن یزد و مشهد😂",0,1,-1,0,0
"آقای وزیر مثلا جوان دولت روحانی چرا الان سکوت کردی 

وقتی مجلس از طرح صیانت کاربران حرف زد شما گفتی هر جا این کلمه را شنیدید یک سیلی تو گوش اون فرد بزنید 

حالا که پشت سر هم به حریم مجازی ما دستبرد میشه شما نظری نمیخواید بدین...؟
#کاپیتولاسیون_مجازی",0,1,-1,0,1
عمیقا نیاز دارم چتری بزنم ولی میترسم دو روز دیگه برا کار برم شهرستان و روستا ناجور شه.😑,0,1,-1,0,1
"این ایران بود که اجازه نداد پروژه جنگ جهانی چهارم در غرب آسیا به نتیجه برسد
این ایران است که تصمیم میگیرد که احوال منطقه چگونه رقم بخورد لذا با تحریک احساسات اصلاح طلبان خللی در تصمیمات عاقلانه نظام ایجاد نمی شود
وقتی ایران تصمیم گرفته که افغانستان راه حل نظامی ندارد یعنی تامام",0,1,-1,0,0
بابام اعتقاد داره حتما من خیلی پول دارم که این همه خرج گل هام میکنم.😂 هی میگم بابااا من مثلا لباس نمیخرم به جاش این کارا رو میکنم. وگرنه پولم کجا بوووود.,0,1,-1,0,0
چند ماه بود همش کار و کار و کار.... خوشحالم که قرنطینه شدم و میتونم ۴تا فیلم ببینم😒,1,0,-1,0,1
بله ولی آخه ایشون نوشتن دریا و کویر و غیره. واسه همین اینا رو یادآوری کردم😊,0,1,-1,0,0
"هر طرفی که سبلیرتی‌ها رفتن شما برین طرف مقابل.
شک نکنید که شما طرف حق رفته‌اید.",0,1,-1,0,0
"بخشی از دوستای من بطور دقیق این تیکه از آهنگ شاهین‌ن:
جسم پژو با مغز پیکان
💆🏻‍♀️",0,1,-1,0,0
"احساسی نباش
جدی میگم
شاید ،یه آدم با احساس ،قشنگ به نظر برسه 
ولی ،احساسیا بازنده ان
#putak",0,1,-1,0,1
"ـ چی جالبه؟
+ این که همه‌اش داریم حیرت می‌کنیم از همه چی.

ـ بخشی از جذابیت زندگی براتون؟
+ زنده بودن. کار کردن. دیدن.

ـ امیدبخش‌ه براتون؟
+ کاش می‌شد بگم آینده.

ـ پل ارتباطی خدا و شما؟
+ آرزو.

از گفتگوی بوق اشغال روزنامه‌ی جام‌جم با علی‌رضا افخمی، کارگردان تلویزیون #بیزپند",0,1,-1,0,1
"تغییر حكومت
به خواست ملته

نه یگ گروه

ملت افغانستان
حكومته جمهوری وپرچم دارن
زیرساخت دارن
کافیه یه رییس جمهور وطن پرست انتخاب کنن
همه چیز حل میشه

طالبان دیگه چیه

اصلا نیازی به یک شکل جدید نیست",0,1,-1,0,0
"جک والنتی، مدیر باسابقه‌ی «انجمن تصاویر متحرک آمریکا» به شدت منتقد هر تحولی بود که ممکن بود اقتصاد استودیوهای فیلم‌سازی را تهدید کند.
او در سال ۱۹۷۴ به کنگره‌ی آمریکا گفت: تلویزیون کابلی انگل عظیمی است که به جان بازار می‌افتد»

#تاریخ_رسانه",0,1,-1,0,0
"بومی بودن استاندار ویژه سیستان و بلوچستان که وعده آیت الله رئیسی است باید به عنوان یک مطالبه از بومیان قدرتمند استفاده شود.
#استاندار_ویژه
#آیت_الله_رئیسی https://t.co/jRV9256YK0",0,1,-1,0,0
"خدایا !
رحمتی کن تا ایمان ، نان و نام برایم نیاورد ،
قوتم بخش تا نانم را و حتی نامم را در خطر ایمانم افکنم
تا از آنها باشم که پول دنیا را میگیرند و برای دین کار میکنند ،
(نه از آنان که پول دین را میگیرند
و برای دنیا کار می کنند.)
دکتر شریعتی",0,1,-1,0,0
زندگیمون شده مثل فیلمی که هی میگی هنوز ماجرای اصلی شروع نشده، هنوز مونده به موضوع اصلی برسه و یه دفعه می‌بینی فیلم تموم شد و فقط حیف از وقتی که پاش گذاشتی!,0,1,-1,0,1
"خب تری جی رو هضم نکرده تبلیغ سئول اومد...
وای پسرا خیلی مرگن دارم نمیتونم :)))))",0,1,-1,0,0
"شايد فقط ديدن تو بود كه ميتونست چيزهايى مه شنيدم رو بى اثر كنه
چقدر خوشحالم كه اينو نميبينى",0,1,-1,0,1
تعریف می کرد: بچه‌م تا ۴ سالگی، حرف «ر» رو «ل» می گفته. حالا که گفتن «ر» رو یاد گرفته، هر چی کلمه است که «ل» داره رو با «ر» میگه :)))))))))))))))))))))),0,1,-1,0,0
"رفتنِ تو این آدمو راحت عوض کرد؛ 
تو بین راه یهو دلت چیو هوس کرد 
لبخند تو هم بعد تو با من طرف شد؛ ا
ین آخرا رفتارتم واقعا عوض شد! 🎧🎵",0,1,-1,0,1
اقتصاد ایران این ظرفیت را دارد كه جزو 10 اقتصاد برتر دنیا باشد كه تا به امروز محقق نشده است. ولی انشالله محقق می شود.,0,1,-1,0,0
"..
یا بفرما به سرایم
یا بفرما به سر ، آیم
غرضم وصل تو باشد
چه تو آیی چه من آیم...
#یاحسین",0,1,-1,0,0
خدا رو صد هزاربار شکر که دوستای من توییتر ندارن وگرنه تمام فرهیختگی و با کلاسی و با شعوری و مودبی من در دنیای خارج با یه توییت اینجا به گای سگ میرفت!,0,1,-1,0,0
چه خوبه دانشگاه شلوغ شده، میای بیرون دوتا پسر خوشجل میبینی که دارن فرانسوی حرف میزنن قشنگ روزت ساخته میشه:))))))))))))),1,0,-1,0,0
یک پیتزا ۵۰ سانتی یک غول آخجون یک غول اژدر رووو با هم باید بخورم تاتا بالاخره سیرشم,0,1,-1,0,0
حالا کافیه با پدر مادرت حرفت بشه...موضوع تموم شبکه های تلویزیونی میشه احترام به والدین... داره حیات وحش پخش میشه یهو میگه بچه کفتارها به پدر و مادر خود احترام میگذارند...,0,1,-1,0,1
به نظرم ایران و غرب باید برای هماهنگ شدن در مورد آخر هفته‌ها با همدیگه یه روزی به توافق برسن. مثلا ایران از این به بعد شنبه و یکشنبه رو هم به روزای آخر هفته اضافه کنه، غربی‌ها هم پنجشنبه، جمعه رو به آخر هفته‌شون اضافه کنن که نه سیخ بسوزه، نه کباب.,0,1,-1,0,0
"تو سریال خاتون چندتا چیز رو مخمه.
اول دیالوگای کلیشه‌ای. البته نه به اندازه‌ی دیالوگای فصل 2 شهرزاد!
دوم انگار که اتفاقا قطاری وار رخ می‌دن بدون هیچ زمینه‌ای. یهو یه بچه می‌میره، یهو خاتون متوجه میشه که باید طلاق بگیره درحالی که قبلش یه علاقه‌ی سفت و سخت دیدیم ازش. 
#سریال_خاتون",0,1,-1,0,1
"چن مدته فقط دارم چایی نبات میخورم
یکم دیگه ادامه بدم ایشالا وسوسه میشم تریاکم میکشم",0,1,-1,0,0
"#بقول_حاج‌_آقا‌_قرائتی:
هرمعتادحداقل سالی یڪ نفررو
باخودش همراه میکنه..!🚫
شماےِ مسلمون ‌مسجدے
سالی چند نفر رو 
مسلمونِ مسجدےمیکنی ...؟!
خیلیییی حرف هاااا",0,1,-1,0,0
"تایملاین کناری رو که آدم می‌خونه به این جمله ایمان میاره که ""اینا از آزادی فقط اینو (👇) میخوان"" ://",0,1,-1,0,1
تغییر فصل چیزی فرا تر از عوض شدن اب و هواست چون شهر من هنوز گرم حتی اگر بخواییم وجود فضای مجازی رو در نظر نگیریم و حرفایی که مردم درمورد حال هوای پاییز میزنن  و توی ی غار بسته بودم بنظرم بازم از قلبم این اتفاقو حس میکردم,0,1,-1,0,0
"دو فصل سریال ویکتوریا رو دیدم، ملکه همش حامله بوده🤦‍♀️
زن استراحت بده به خودت...
قدیما واقعا راه پیشگیری از بارداری وجود نداشته این همه جمعیت داریما",0,1,-1,0,0
"من دلم میخواد باز برگردم ب روزهایی ک منتظر میموندم ک مامانم از آشپزخونه بره بیرون تا دستامو تا آرنج بکنم توی گونی برنج (,:",0,1,-1,0,0
بنظرم اونایی که ازت ناراحت میشن یا چیزی درموردت توی ذهنشونه و میان روراست بهت میگن و درموردش حرف میزنن باهات جای تغییر رفتارای مسخره، از لحاظ بزرگی شخصیت در صدر هستن,0,1,-1,0,0
"رفتم سفارت ترکیه انقدر هول شدم داشتم فرانسوی سوال می‌پرسیدم
 به خودم اومدم دیدم همه فارسی حرف میزنن |:",0,1,-1,0,0
من اگه صدبار دیگه هم بخوام به دنیا بیام دوست دارم ایرانی باشم، فقط تنها مشکلم اینه تو بازه‌ی ۱۳۵۷ تا ۱۴۰۴ نباشه.,0,1,-1,0,1
"یکم نوشته….
توی کمتر از ۶-۷ ساعت گذشته با یه مهندسی آشنا شدم که هم حس بود.لحن پر استرسی داشت و کمی خسته، فوق العاده مهربون و زود جوش و خونگرم ، خیلی حرف زدیم ازهمه چی ، بنظرم منطقی بود و بی ریا 
…..",1,0,-1,0,0
"«مانشافت اینبار با هدایت هانسی‌فلیک قهرمان جهان شد.»

از دیشب تو سرم افتاده که میشه...",0,1,-1,0,0
من اگه کل زندگیمو هم بزارم پای رقص هیچ موقع به یک هزارم از استعداد جیهوپ نمیرسم,0,1,-1,0,0
"شور عشق تازه‌ای دارد مگر دل؟ کاین چنین
خاطرم امروز از غم‌های دیرین فارغ است خسروان حسن را پاس فقیران نیست نیست
گر به تلخی جان دهد فرهاد شیرین فارغ است.
رهی",0,1,-1,0,0
"میخوان1میلیارد وام مسکن بدن برای15سال دیگه!
بعدقول میدن قیمتارو ثابت نگه دارن که تغییرنکنه توی15سال! 
بابا شما توی ثابت نگه داشتن قیمت هویج موندین!
امان امان...",0,1,-1,0,1
"گزارش ها در #غزه ادعا می کند که کشتی های نیروی دریایی ارتش اسرائیل به ""کشتی های ماهیگیری"" در نزدیکی شهر غزه شلیک کرده اند
#اسرائيل
@SamanthaIrani",1,0,-1,0,0
"وزیر کشور:برای التیام سختی‌‌های #خوزستان تلاش می‌کنیم
وحیدی وزیر کشور که امروز به خوزستان سفر کرده، گفت:شرایط فعلی استان خوزستان رضایت بخش نیست و به هیچ وجه در شان مردم این استان نیست/امیدواریم با اختیارات جدید استاندار ویژه، دیگر تکرار مسائل گذشته در استان خوزستان نباشیم.",1,0,-1,0,0
"یادش به خیر.
رفیق داداشم شب عروسیش یه اشتباه بزرگی کرد و دعوت کردن رفیقاش و داداشم و من بود.
وقتی داشتن تو شهر دور دور میکردن ما میرفتیم کنارشون میگفتیم حسن یادته اینجا مخ فلانیو زدی؟😂😂😂
خدا رفیقای لاشیو نصیب گرگ بیابون نکنه",0,1,-1,0,0
"ولی کاش یکی به استادم بگه من واسه تمرین گوگوش و ویگن و تورج خوندن نیومدن کلاس‌ها
هی با جمله‌ی صدات ظرفیت داره، اینا رو هم کار کن
سر من رو شیره نماله🤦‍♀️",0,1,-1,0,1
"من که ناراحت نیستم، گوگل، #فیلیمو رو #صیانت کرد.
حقته وقتی هزینه اشتراکت رو سه برابر می کنی😐
#filimo",0,1,-1,0,0
هربار که با یکی دست میدم محکم تر از قبل دست میدم خداروشکر که آنقدر زور ندارم وگرنه تا حالا کلی دست شکونده بودم,0,1,-1,0,0
"سپاه پاسداران به مواضع تروریستی در اقلیم کردستان ضربات محکمی وارد آورد.
ج.ا اجازه نمیدهد مناطق خودمختار و مستقل در اطرافش به حیات‌خلوت تروریست‌ها علیه منافعش تبدیل گردد.",1,0,-1,0,0
"تو سوریه معترضین سرکوب شدن مخالفین مسلح ظهور کرد
مخالفین مسلح سرکوب شدن ارتش آزاد ظهور کرد
و به همین ترتیب جبهه النصره تا رسید به تولد هیولای داعش
ایران اگر این پیش بینی رو اون زمان داشت برخوردش تو سوریه متفاوت بود
تجربه های سوریه باعث دست به عصا حرکت کردن ایران تو افغانستان شده",1,0,-1,0,0
"امروز همون روزیه که بلاخره دیدمت!
خوب که از خجالت هم با زل زدن در‌اومدیم
تو آغوش هم گم شدیم
نمیدونم چقدر طول کشید میدونم که روح دوباره درون جفتمون دمیده شد!
نشستیم گفتیم و شنیدیم!
از دل خندیدیم!
حالا میفهمم که بی‌خود نبود این بی‌قراری و ناآرامی‌ها!
تو آرام و قرار گمشده بودی:)))))",1,0,-1,0,0
شرط دیگر عشق قدردانی و قدرشناسی است. به کار یکدیگر ارج بنهید. ما تشنه ی قدردانی هستیم.,0,1,-1,0,0
"تو قصه ها من نه اون آدم بدم نه اون آدم خوبه
من اون خرم خره خب؟ اون خره منم من",0,1,-1,0,0
"ولی بخشیدن هم جنبه میخواد!
اگه یه نفر بخشیدتون، هوا برتون نداره که نه تنها مقصر نبودید بلکه مقصر طرف مقابل بوده!
#هوایی",0,1,-1,0,1
"اینایی که میان می‌نویسن قوانین ازدواج باید عوض بشه.
واقعاً؟ پسر، چرا به ذهن خود زن‌ها نرسیده بود؟ مثکه واقعاً ناقص العقلیم. بذار یه فراخوان بدم فردا بریم قوانین رو عوض کنیم دعوا فیصله پیدا کنه بره.",0,1,-1,0,1
"همانقدر که ما به سادگی نیاکان خود خندیدم
روزی میاید که آیندگان به خرافات ما خواهند
خندید

👤#صادق_هدایت",0,1,-1,0,0
این پسره مسعود یه سؤال ساده ازم پرسید ده دقیقه‌ی متوالی در جوابش حرف زدم. چته مرد؟,0,1,-1,0,0
"قبلاً استاد رایفی در سخنرانی هایش میگفت"" شیعه باید آنقدر قوی شود تا از جان امام زمانش دفاع کند"" بعد الان شاگردانش حداکثر حقی که برای شیعیان افغانستان قائل میشود این است که صدای اذان مسجد شان به صورت خفیف تا خانه ملاعمر یا ملا برادر برسد،اصلا نمی خواهند یک قدرت برتر شیعه ...۱/۲",0,1,-1,0,1
یه شیطونی تو درونم هست که همیشه واسه شروع مهر و سال تحصیلی جدید ذوق زده میکنه منو,1,0,-1,0,0
یه کوچه رو که همیشه می‌رفتم ورود ممنوع شده بود، منم اهمیت ندادم و رفتم. از قضا پلیسم وایساده بود توش :)) بعد گفت اینجا ورود ممنوعه خانوم. جریمه میشید. منم گفتم باشه. بعد جفتمون رفتیم. همین‌قدر راحت و بدون اصرار و ساده :)))),1,0,-1,0,0
"هرچه سریع تر اقدام کنید ببینید کجای زندگی بقیه وایسادین اینجوری تکلیف خیلی چیزا روشن میشه:) 
@twitteerfarsi",0,1,-1,0,0
"گشت ز اندیشه ما صورتِ هستی معیوب؛
اندکی نیز ز رویِ انصاف
فکر خود را -که عنود است و زیان‌آور- 
معیوب کنیم...

نیما یوشیج",0,1,-1,0,0
"مجلس طرح داده که برای حذف یارانه، رفراندوم برگزار بشه

حالا هزینه همین انتخابات از نفری ۴۵ هزار تومن بیشتر میشه

دیوونه‌خونه است به‌خدا",0,1,-1,0,1
یادش بخیر، پدرم همیشه اولین نارنگی پاییزی رو که میدید برام میگرفت .. تمام دلخوشیش دیدن واکنش من وقتی غروب میام خونه و میرم سر یخچال و نارنگی رو میبینم بود .. حالا اولین نارنگی پاییزی تو دستامه ولی دیگه پدرم نیست ..,0,1,-1,0,1
"وزارت خارجه آمریکا به اینکه تو کابینه طالبان زن نگذاشتن اعتراض کرده شده؟‌ :)))
لابد هفته دیگه می‌خواد به اینکه طالبان اجازه نمیده دانشجوهای ترنس برن دستشویی زنونه اعتراض کنه",0,1,-1,0,0
اگه‌ کنسرت های ترکیه تموم شد و اجازه میدید ما محسن یگانمون‌ رو بتونیم‌ پلی کنیم…,0,1,-1,0,0
صبحونه رو خوردم بعدش خوابیدم تو خواب یه دود بزرگ رو دیدم. گوشی رو برداشتم دیدم سپاه تروریستا رو زده. لامصب خواب که نیست رویای صادقه س💅🏻,1,0,-1,0,0
وقتی یکی چیزی که دوست داری رو میفهمه و مسخرت نمیکنه&gt;&gt;&gt;&gt;&gt;&gt;&gt;,0,1,-1,0,0
نميدونم تاثير مهاجرته يا توييتر ولى جديدا خيلى عجيب ميتونم همه ى عقايدو تحمل كنم (احترام نه ها تحمل) :)))))),0,1,-1,0,0
اگربخواهیم برای  بی شرافتی چهره ای متصورشویم دقیقامیشود نایاکی ها وماله کش های نظام وباز ماله کش های این دوطیف,0,1,-1,0,1
"سیستم ارسال محصول ما این‌جوریه که الان سفارش دادی، همین الان برات با پیک می‌فرستیم.
این فروشگاه‌ها که تهران هم هستن ولی با پیک هم میخوان بفرستن میشه سه روز بعد رو نمی‌فهمم. 
مگه چقدر سرت شلوغه که نمی‌فرستی؟",0,1,-1,0,1
"علاقه‌ام به مترجمیِ همزمان به این سبب است که از معدود مشغله‌هایی است که تو در آن به تمام معنا صرفاً یک واسطه‌ای و هیچ رد و نشانی از تو و نَفَست به واسطه‌ی این مشغله بر شیشه‌ی روزگار نمی‌ماند!
البته معدود روزهایی هم هست که فکر می‌کنم تحفه‌ام و حیف است نشانی از خودم به جا نگذارم!",0,1,-1,0,0
"طالبان قول انتخابات پرشور!! داده.
یاد انتخابات 58 ج. ا. ایران افتادم😎
حتمن 100% رای میارن بیرون از صندوق!!",0,1,-1,0,0
علاقه‌ای که کنسرت #همنوا_با_بم در بین چندصدهزار نفر(یا شاید چند میلیون) ایجاد کرد برای پیگیری شعر و موسیقی و فرهنگ، سالها نظام آموزشی و فرهنگی مملکت نتونست.,0,1,-1,0,0
"مامان و بابام میگن ما هم آدمیم و نباید ازمون هر انتظاری داشته باشی، مام اشتباه میکنیم و...
درحالی اتفاق میفته که از من انتظار دارن ی فرزند صالح و سالم و حرف گوش کن باشم ک هیچوقت اشتباهی ازم سر نمیزنه=)))))",0,1,-1,0,1
"سبزی گرفتم آوردیم با همسرجان پاک کنیم
بهش گفتم بیا غیبت کنیم
فلانیا که بچه دار نمیشن مشکل از کدومشونه؟
گفت اونا دوست ندارن بچه
تموم شد بحث

متاسفانه ما حتی بلد نیستیم که اصول غیبت چیه
الان دارم کلاس شرکت میکنم و فهمیدم ما در غیبت به دنبال دلیل نیستیم
صرفا باید حرف کش بیاد
زیباست",0,1,-1,0,0
"من هیچ کاری و بدون رضایت خودم انجام نمیدم پس اگر کاری برای تو کردم بدون با رضایت بوده، و نباید منتی سر تو بزارم.

این جمله رو خوب بخونیم و بهش عمل کنیم، دنیا گلستون میشه :)",0,1,-1,0,0
"چرا اینجوری هستین؟
من دوستان بخوان برن بیرون من نباشم جوکی بازی درمیارم نرین من بیام
شما چطوری میگین برین حالا سری بعد میام
وات د فاک",0,1,-1,0,0
"دلیل اصلی دشمنی غرب صهیونیست فراماسونری و اهمال جنگ، ترور و تحریم به ج.ا.ا. همان است که طی ۱۴۰۰ سال گذشته به اسلام‌ ناب محمدی, پیامبر (ص) و‌اهل بیت (ع) تحمیل شد بلکه از گسترش تمدن اسلامی بدست آنها جلوگیری شود. این امر گسترش امروز به عهده نسل حاضر در ایران اسلامی است.",1,0,-1,0,0
اینطوری شده که یه درمان بیومیمتیک رو باید تو پیج حداقل ده نفر ببینیم. یکی استوری می کنه بقیه ری استوری. بابا خب حداقل به اینترنت ما بی نوایان رحم کنید.,0,1,-1,0,1
"ای ابرمرد! ای دلیر کجکلاه!
ای که بودی ملتی را تکیه گاه

ای که امید حضور ماستی
از میان دره ای برخاستی

خلق کردی یک مسیر تازه ای
پخش کردی در جهان آوازه ای

رنج ها دیدی در این ره بیشمار
تا رهاندی ملتی را از حصار

رفتی و دنیای ما را غم گرفت
آسمان با رفتن ات ماتم گرفت

وحید مرزبان https://t.co/05eoro749P",0,1,-1,0,0
شما وقتي خودت هيچ سليقه ي تربيت شده اي نداري، هيچ كاراكتر و تيپي نداري ، صرفا با تمسخر و كوبيدن سليقه عام بزرگ نميشي .,0,1,-1,0,0
"درست و غلط رو‌ چی مشخص میکنه؟ ارزش های ذهنیمون! 
پس هربار که اصرار داریم یه نفر به گفته ما عمل کنه، داریم اونو مجاب میکنیم از ارزش ذهنی ما پیروی کنه
ما اگر میتونستیم کاری بکنیم، برای زندگی خودمون میکردیم!
پس کله خود را از زندگی دیگران بیرون کشیده و اسم زورگوییمون رو دلسوزی نذاریم",0,1,-1,0,0
"بعد از استعمار نو و استعمار فرانو، در اختیار گرفتن اطلاعات و روابط مجازی یک ملت به بهانه ارائه خدمات اینترنتی نوعی جدید و خطرناک استعمار است، که بایسته است آنرا«استعمار اطلاعاتی» نامید.
#کاپیتولاسیون_مجازی",1,0,-1,0,0
شما اگه شیركاكائو شیشه‌ای‌های قدیم كه جای درهاش آلومینیومی بود رو خورده بودین، می‌فهمیدین این جدیدها مزه كون كفتار می‌ده.,0,1,-1,0,0
"تو را دوست داشتم،
چنان که گویی تو
آخرین عزیزان من
بر روی زمینی

و تو رنجم دادی،
چنان که گویی من
آخرین دشمنان تو 
بر روی زمینم
#غاده_السمان",0,1,-1,0,1
"کاش محمد نوری زنده بود
می‌رفتیم کنسرتش
همه با هم می‌خوندیم 
"" نمی‌شه غصه مارو ی لحظه تنها بذاره ""
...
 
#محمد_نوری",0,1,-1,0,1
"من تازگیا فهمیدم که وقتی به شدت غصه دارم آخرین کاری که دلم میخواد انجام بدم حرف زدنه!
باورم نمیشه",0,1,-1,0,1
"اسنپ quiz of kingsبازی کن تا حالا سوار نشده بودم که آنلاک شد به سلامتی.
یه بار باید یه کتاب بنویسم از این اسنپ هایی که مسیر تهران تا خونه رو سوار شدم و از دستشون زنده بیرون اومدم🙄🙄",0,1,-1,0,1
"مشکل ها از جایی سرازیر شدند که خوندن کتاب هایی اعم از ""دخترم، هر روز صورتت را بشور""، ""موفقیت در ۸۵ ثانیه""، ""خودت را انگشت کن""، ""دوست دارم به جیگرکی محل بدهم""، ""دختری که تفخیذش کردی""، ""من پیش از عن"" هم جزو سرانه ی مطالعه قرار گرفت

شانتاژگر",0,1,-1,0,1
1/2:یه مشت آدم که معلوم نیس از کجا پیداشون شده و تو دبیرستان ۶ رو از ۷ تشخیص نمیدادن شدن مشاور محصولات پوستی :))))بعد حالا چه برندی؟ بله. لدورا و فوراور و کوفت و زهرمار! نکنین تو‌ رو خدا اینجوری. به خاطر ماهی n تومن این خیانتو در حق هم جنستون نکنین. تویی که نه اطلاعات,0,1,-1,0,1
سطح شعور هر جامعه رو از دغدغه اش بفهمین...مثلا بحث همه توییتر فارسی الان سر قده....,0,1,-1,0,1
"#امام_حسین علیه‌السلام ثابت‌کرد که
همیشه حق با اکثریت‌ نیست ؛

#ظلم‌پایدارنیست ، حتی اگر طرفداران زیادی داشته‌باشد✋🏻
72 &gt; 30000🔥",0,1,-1,0,0
"خوب یا بد بودن احمد مسعود و جریان پنجشیر مهم نیست مهم اینکه مردم عروسک خیمه شب بازی رسانه ها هستندو تمام آدمای دور و برمون در هر جریانی تحلیل رسانه ها رو ارائه میدن 
خواهرم!برادرم! خودت فکر کن ،خودت تحلیل کن.
#پنجشیر",0,1,-1,0,1
بنظرم با این وضع ۸ ساعت خوابیدن واقعا جواب نیس و حداقل باید روزی ۱۶ ساعت بخوابی تا ریکاوری بشی,0,1,-1,0,1
"یکی فانتزیام اینه وسط اتوبان راه برم 
از اونجایی که میدونم ایرانی با غیرت زیرم میکنه فقط یه فانتزی میمونه:)",1,0,-1,0,1
"شاهزاده رضا اگه با قدرت پیش بره فقط بیانیه نده تعداد بیشتری خواهانش میشن!
میدونی چی میگم! من خودم طرفدارشم اما خیلیارو میشناسم بهش میگن بی عرضه
هنوز اون رهبری نشده که همه مردم دنباله روش بشن",0,1,-1,0,1
هر اتفاقی در #ایران، #افغانستان و کل #خاورمیانه می‌افتد. #اصلاح‌طلب‌ها ربطش می‌دهند به ۴ سال ریاست جمهوری #ترامپ و #سلطنت‌طلب‌ها به نبودن ترامپ و آمدن #بایدن. مردم و حکومت‌های خاورمیانه هم کلا کشک.,0,1,-1,0,1
"واقعا خواستم تو پست جدیدم یکم گنگ باشم که با کامنت :""خوشگل ملوس مامان""از جانب مامانم مواجه شدم :))))))",0,1,-1,0,0
